"CS102001","REFNIS2001","SECTOR","COMMUNE"
"91064A091","91064","HAVELANGE - HABITATIONS DISP.","HAVELANGE"
"91064A10-","91064","OSSOGNE-CENTRE","HAVELANGE"
"91064A19-","91064","OSSOGNE-HABITATIONS DISPERSEES","HAVELANGE"
"91064B00-","91064","VERLEE-CENTRE","HAVELANGE"
"91064B012","91064","BUZIN","HAVELANGE"
"91064B091","91064","VERLEE -HABITATIONS DISPERSEES","HAVELANGE"
"91064C00-","91064","MAFFE-CENTRE","HAVELANGE"
"91064C090","91064","MAFFE - HABITATIONS DISPERSEES","HAVELANGE"
"91064C191","91064","SOMAL - HABITATIONS DISPERSEES","HAVELANGE"
"91064D000","91064","MEAN-CENTRE","HAVELANGE"
"91064D090","91064","MEAN - HABITATIONS DISPERSEES","HAVELANGE"
"91064D10-","91064","GROS-CHENE-CENTRE","HAVELANGE"
"91064D19-","91064","GROS-CHENE - HABITATIONS DISP.","HAVELANGE"
"91064D29-","91064","BASSINES","HAVELANGE"
"91064E00-","91064","BARVAUX-CONDROZ-CENTRE","HAVELANGE"
"91064E09-","91064","RAMEZEE - CASTEL ALNE","HAVELANGE"
"91064E10-","91064","FAILON-CENTRE","HAVELANGE"
"91064E19-","91064","FOULERIE - CHAVEE - HAB. DISP.","HAVELANGE"
"91064F00-","91064","PORCHERESSE-CENTRE","HAVELANGE"
"91064F09-","91064","REMONT - LE HASARD","HAVELANGE"
"91064F19-","91064","CHAMP DU BOIS","HAVELANGE"
"91064G00-","91064","JENEFFE-CENTRE","HAVELANGE"
"91064G09-","91064","JENEFFE-HABITATIONS DISPERSEES","HAVELANGE"
"91064H00-","91064","MIECRET-CENTRE","HAVELANGE"
"91064H09-","91064","MIECRET-HABITATIONS DISPERSEES","HAVELANGE"
"91064H10-","91064","PRES HAVELANGE-CENTRE","HAVELANGE"
"91064H19-","91064","PRES HAVELANGE - HAB. DISP.","HAVELANGE"
"91064J00-","91064","FLOSTOY-CENTRE","HAVELANGE"
"91064J09-","91064","FLOSTOY-HABITATIONS DISPERSEES","HAVELANGE"
"91064J10-","91064","MONTEGNET-CENTRE","HAVELANGE"
"91064J19-","91064","MONTEGNET - HABITATIONS DISP.","HAVELANGE"
"91064J20-","91064","BORMENVILLE-CENTRE","HAVELANGE"
"91064J29-","91064","BORMENVILLE-HABITATIONS DISP.","HAVELANGE"
"91064J30-","91064","BARSY-CENTRE","HAVELANGE"
"91064J3PN","91064","BARSY-HABITATION DISPERSEES","HAVELANGE"
"91064J40-","91064","DOYON-CENTRE","HAVELANGE"
"91064J49-","91064","DOYON-HABITATIONS DISPERSEES","HAVELANGE"
"91072A000","91072","HOUYET-CENTRE","HOUYET"
"91072A01-","91072","HOUYET - STATION","HOUYET"
"91072A060","91072","CAMPING COMMUNAL","HOUYET"
"91072A090","91072","HOUYET-HABITATIONS DISPERSEES","HOUYET"
"91072A19-","91072","SANZINNES - ARDENNE","HOUYET"
"91072A20-","91072","HERHET-CENTRE","HOUYET"
"91072A29-","91072","HERHET-HABITATIONS DISPERSEES","HOUYET"
"91072B00-","91072","HOUR-CENTRE","HOUYET"
"91072B062","91072","LE CHENEAU","HOUYET"
"91072B08-","91072","PETITE HOUR","HOUYET"
"91072B091","91072","HOUR - HABITATIONS DISPERSEES","HOUYET"
"91072C00-","91072","MESNIL-EGLISE-CENTRE","HOUYET"
"91072C08-","91072","FERAGE","HOUYET"
"91072C09-","91072","MESNIL-EGLISE - HAB. DISP.","HOUYET"
"91072D00-","91072","FINNEVAUX-CENTRE","HOUYET"
"91072D012","91072","FINNEVAUX-CENTRE SUD-OUEST","HOUYET"
"91072D091","91072","FINNEVAUX - HABITATIONS DISP.","HOUYET"
"91072D19-","91072","MOULIN DE MAHOUX","HOUYET"
"91072E00-","91072","MESNIL-SAINT-BLAISE-CENTRE","HOUYET"
"91072E012","91072","TCHAURNIA","HOUYET"
"91072E091","91072","MESNIL-SAINT-BLAISE-HAB. DISP.","HOUYET"
"91072E10-","91072","MAHOUX-CENTRE","HOUYET"
"91072E19-","91072","MAHOUX-HABITATIONS DISPERSEES","HOUYET"
"91072F000","91072","HULSONNIAUX-CENTRE","HOUYET"
"91072F090","91072","HULSONNIAUX-HABITATIONS DISP.","HOUYET"
"91072F19-","91072","CHALEUX","HOUYET"
"91072G00-","91072","CELLES-CENTRE","HOUYET"
"91072G012","91072","HUBAILLE","HOUYET"
"91072G091","91072","CELLES-HABITATIONS DISPERSEES","HOUYET"
"91072G10-","91072","TRUSSOGNE-CENTRE","HOUYET"
"91072G19-","91072","TRUSSOGNE - HABITATIONS DISP.","HOUYET"
"91072G20-","91072","GENDRON","HOUYET"
"91072G262","91072","CAMPING CLOSSET","HOUYET"
"91072G281","91072","FOND DES FORGES","HOUYET"
"91072G291","91072","LAVYS","HOUYET"
"91072G30-","91072","VEVES-CENTRE","HOUYET"
"91072G362","91072","PARC DU BELVEDERE","HOUYET"
"91072G39-","91072","VEVES-HABITATIONS DISPERSEES","HOUYET"
"91072H00-","91072","CUSTINNE-CENTRE","HOUYET"
"91072H09-","91072","PAYENNE","HOUYET"
"91072H100","91072","VER","HOUYET"
"91072H190","91072","LA JUSTICE - SUR-LES-FYS","HOUYET"
"91072J00-","91072","CIERGNON-CENTRE","HOUYET"
"91072J012","91072","BLEURIS - CAMPAGNE DE HAN","HOUYET"
"91072J091","91072","CIERGNON - HABITATIONS DISP.","HOUYET"
"91072J10-","91072","FENFFE","HOUYET"
"91072J19-","91072","FENFFE-HABITATIONS DISPERSEES","HOUYET"
"91072J200","91072","HEROK-CENTRE","HOUYET"
"91072J290","91072","HEROK-HABITATIONS DISPERSEES","HOUYET"
"91072K00-","91072","WANLIN-CENTRE","HOUYET"
"91072K012","91072","GILBOCK","HOUYET"
"91072K023","91072","HIBEAU FONTAINE","HOUYET"
"91072K064","91072","CAMPING DERWEDUWEN","HOUYET"
"91072K091","91072","WANLIN-HABITATIONS DISPERSEES","HOUYET"
"91103A000","91103","ONHAYE-CENTRE","ONHAYE"
"91103A062","91103","DOMAINE MAIEUR FRANCOIS","ONHAYE"
"91103A091","91103","ONHAYE-HABITATIONS DISPERSEES","ONHAYE"
"91103A199","91103","ERLEM","ONHAYE"
"91103B00-","91103","GERIN-CENTRE","ONHAYE"
"91103B012","91103","RUE D'ONHAYE","ONHAYE"
"91103B091","91103","GERIN-HABITATIONS DISPERSEES","ONHAYE"
"91103C00-","91103","ANTHEE-CENTRE","ONHAYE"
"91103C09-","91103","ANTHEE-HABITATIONS DISPERSEES","ONHAYE"
"91103C10-","91103","MIAVOYE-CENTRE","ONHAYE"
"91103C162","91103","MIAFLOWER","ONHAYE"
"91103C191","91103","MIAVOYE-HABITATIONS DISPERSEES","ONHAYE"
"91103D00-","91103","SERVILLE-CENTRE","ONHAYE"
"91103D09-","91103","BOIS DE BRUYERE - FOND HAQUIN","ONHAYE"
"91103D10-","91103","OSTEMEREE","ONHAYE"
"91103D19-","91103","CLOSIERE - COTE D'ANTHEE","ONHAYE"
"91103D20-","91103","FTER","ONHAYE"
"91103D29-","91103","CHAUSSEE ROMAINE NORD","ONHAYE"
"91103E00-","91103","FALAEN - VILLAGE","ONHAYE"
"91103E09-","91103","FALAEN-HABITATIONS DISPERSEES","ONHAYE"
"91103E102","91103","FAY-CENTRE","ONHAYE"
"91103E191","91103","FAY - HABITATIONS DISPERSEES","ONHAYE"
"91103F000","91103","SOMMIERE-CENTRE","ONHAYE"
"91103F062","91103","ROSTENNE","ONHAYE"
"91103F091","91103","SOMMIERE - HABITATIONS DISP.","ONHAYE"
"91103G00-","91103","WEILLEN-CENTRE","ONHAYE"
"91103G012","91103","HAUTE CORNUE","ONHAYE"
"91103G091","91103","WEILLEN-HABITATIONS DISPERSEES","ONHAYE"
"91114A00-","91114","ROCHEFORT-CENTRE","ROCHEFORT"
"91114A01-","91114","CARREFOUR","ROCHEFORT"
"91114A02-","91114","LE THIER","ROCHEFORT"
"91114A030","91114","DEWOIN - CROIX-ST-JEAN","ROCHEFORT"
"91114A040","91114","LORETTE - CROIX-ST-JEAN","ROCHEFORT"
"91114A05-","91114","MONTRIVAL","ROCHEFORT"
"91114A062","91114","SOUS LES FALIZES","ROCHEFORT"
"91114A081","91114","THIER DES FALIZES","ROCHEFORT"
"91114A090","91114","ROCHEFORT - HABITATIONS DISP.","ROCHEFORT"
"91114A100","91114","HAMERENNE-SUD","ROCHEFORT"
"91114A190","91114","FOND-SAINT-MARTIN - JUSTICE","ROCHEFORT"
"91114A200","91114","LA BRIQUETERIE - NEUF ETANGS","ROCHEFORT"
"91114A272","91114","PARC INDUSTRIEL","ROCHEFORT"
"91114A291","91114","ST-REMY - BEHOGNE - TIGE","ROCHEFORT"
"91114B00-","91114","JEMELLE-CENTRE","ROCHEFORT"
"91114B010","91114","AUX CHAVEES","ROCHEFORT"
"91114B020","91114","LES THIERS","ROCHEFORT"
"91114B082","91114","GERNY","ROCHEFORT"
"91114B091","91114","RABANISSES - LAMSOUL","ROCHEFORT"
"91114C000","91114","WAVREILLE-CENTRE","ROCHEFORT"
"91114C010","91114","WAVREILLE-CENTRE NORD EST","ROCHEFORT"
"91114C022","91114","BELLE-VUE","ROCHEFORT"
"91114C091","91114","WAVREILLE - HABITATIONS DISP.","ROCHEFORT"
"91114C10-","91114","BELVAUX-WAVREILLE","ROCHEFORT"
"91114C19-","91114","BELVAUX-WAVREILLE - HAB. DISP.","ROCHEFORT"
"91114C200","91114","BELVAUX-RESTEIGNE","ROCHEFORT"
"91114C290","91114","BELVAUX-RESTEIGNE - HAB. DISP.","ROCHEFORT"
"91114D00-","91114","HAN-SUR-LESSE-CENTRE","ROCHEFORT"
"91114D010","91114","RIVE GAUCHE","ROCHEFORT"
"91114D022","91114","LES MASURES","ROCHEFORT"
"91114D091","91114","HAN-SUR-LESSE - HAB. DISP.","ROCHEFORT"
"91114E000","91114","EPRAVE-CENTRE","ROCHEFORT"
"91114E09-","91114","EPRAVE-HABITATIONS DISPERSEES","ROCHEFORT"
"91114F00-","91114","LESSIVE-CENTRE","ROCHEFORT"
"91114F09-","91114","LESSIVE-CENTRE","ROCHEFORT"
"91114F19-","91114","MOULIN (RUE DU)","ROCHEFORT"
"91114G00-","91114","AVE-CENTRE","ROCHEFORT"
"91114G062","91114","ROPTAI","ROCHEFORT"
"91114G091","91114","AVE-HABITATIONS DISPERSEES","ROCHEFORT"
"91114G10-","91114","AUFFE-CENTRE","ROCHEFORT"
"91114G19-","91114","AUFFE-HABITATIONS DISPERSEES","ROCHEFORT"
"91114H00-","91114","LAVAUX-SAINTE-ANNE-CENTRE","ROCHEFORT"
"91114H09-","91114","LAVAUX-SAINTE-ANNE-HAB. DISP.","ROCHEFORT"
"91114J000","91114","VILLERS-SUR-LESSE-CENTRE","ROCHEFORT"
"91114J090","91114","VILLERS-SUR-LESSE - HAB. DISP.","ROCHEFORT"
"91114J10-","91114","JAMBLINNE-CENTRE","ROCHEFORT"
"91114J19-","91114","JAMBLINNE - HABIATIONS DISP.","ROCHEFORT"
"91114J29-","91114","GENIMONT","ROCHEFORT"
"91114J39-","91114","VIGNEE","ROCHEFORT"
"91114K00-","91114","MONT-GAUTHIER-CENTRE","ROCHEFORT"
"91114K09-","91114","MONT-GAUTHIER - HAB. DISP.","ROCHEFORT"
"91114K100","91114","FRANDEUX-CENTRE","ROCHEFORT"
"91114K190","91114","FRANDEUX - HABITATIONS DISP.","ROCHEFORT"
"91114K200","91114","LALOUX-CENTRE","ROCHEFORT"
"91114K290","91114","LALOUX-HABITATIONS DISP.","ROCHEFORT"
"91114K30-","91114","BRIQUEMONT-CENTRE","ROCHEFORT"
"91114K39-","91114","BRIQUEMONT-HABITATIONS DISP.","ROCHEFORT"
"91114L000","91114","BUISSONVILLE-CENTRE","ROCHEFORT"
"91114L090","91114","BUISSONVILLE-HABITATIONS DISP.","ROCHEFORT"
"91114L102","91114","NAVAUGLE-CENTRE","ROCHEFORT"
"91114L191","91114","NAVAUGLE - HABITATIONS DISP.","ROCHEFORT"
"91114L20-","91114","FORZEE-CENTRE","ROCHEFORT"
"91114L29-","91114","FORZEE-HABITATIONS DISPERSEES","ROCHEFORT"
"91114L30-","91114","HAVRENNE-CENTRE","ROCHEFORT"
"91114L392","91114","HAVRENNE-GOBINETTE-L.-FLACHAI","ROCHEFORT"
"91120A00-","91120","SOMME-LEUZE-CENTRE","SOMME-LEUZE"
"91120A062","91120","PARADIS","SOMME-LEUZE"
"91120A091","91120","SOMME-LEUZE-HABITATIONS DISP.","SOMME-LEUZE"
"91120A19-","91120","LEUZE - MONTET - HASARD","SOMME-LEUZE"
"91120A29-","91120","SOMAL (PRES DE)","SOMME-LEUZE"
"91120A392","91120","BOIS D'ENNEILLE","SOMME-LEUZE"
"91120A41-","91120","SOMAL-CENTRE","SOMME-LEUZE"
"91120A492","91120","AU-DESSUS DE SOMAL-HAB. DISP.","SOMME-LEUZE"
"91120B000","91120","NOISEUX-CENTRE","SOMME-LEUZE"
"91120B01-","91120","THIER ANTOINE","SOMME-LEUZE"
"91120B091","91120","NOISEUX-HABITATIONS DISP.","SOMME-LEUZE"
"91120B0AJ","91120","LE PANORAMIQUE ET LES DOMAINES","SOMME-LEUZE"
"91120C00-","91120","BAILLONVILLE","SOMME-LEUZE"
"91120C09-","91120","BAILLONVILLE - HAB. DISP.","SOMME-LEUZE"
"91120C100","91120","RABOSEE-CENTRE","SOMME-LEUZE"
"91120C162","91120","OURGNETTE","SOMME-LEUZE"
"91120C191","91120","RABOSEE-HABITATIONS DISPERSEES","SOMME-LEUZE"
"91120D00-","91120","WAILLET-CENTRE","SOMME-LEUZE"
"91120D091","91120","WAILLET-HABITATIONS DISPERSEES","SOMME-LEUZE"
"91120D112","91120","CLOS ST MARTIN","SOMME-LEUZE"
"91120E000","91120","HOGNE-CENTRE","SOMME-LEUZE"
"91120E091","91120","HOGNE-HABITATIONS DISPERSEES","SOMME-LEUZE"
"91120E0AJ","91120","HOGNE LOTISSEMENT","SOMME-LEUZE"
"91120E113","91120","CLOS ST MARTIN","SOMME-LEUZE"
"91120F00-","91120","SINSIN LA PETITE","SOMME-LEUZE"
"91120F01-","91120","SINSIN LA GRANDE","SOMME-LEUZE"
"91120F09-","91120","SINSIN-HABITATIONS DISPERSEES","SOMME-LEUZE"
"91120F19-","91120","LE FOURNEAU - MEHOGNE","SOMME-LEUZE"
"91120G00-","91120","NETTINNE-CENTRE","SOMME-LEUZE"
"91120G09-","91120","NETTINNE - HABITATIONS DISP.","SOMME-LEUZE"
"91120H00-","91120","HEURE-CENTRE","SOMME-LEUZE"
"91120H01-","91120","HEURE-CENTRE NORD","SOMME-LEUZE"
"91120H06-","91120","PIEREUX","SOMME-LEUZE"
"91120H091","91120","HEURE-HABITATIONS DISPERSEES","SOMME-LEUZE"
"91120H10-","91120","MORESSEE-CENTRE","SOMME-LEUZE"
"91120H162","91120","LE BOCHETAY","SOMME-LEUZE"
"91120H191","91120","MORESSEE - HABITATIONS DISP.","SOMME-LEUZE"
"91120H262","91120","LES CISSES - LES VENNES","SOMME-LEUZE"
"91120J000","91120","BONSIN-CENTRE","SOMME-LEUZE"
"91120J090","91120","BONSIN-HABITATIONS DISPERSEES","SOMME-LEUZE"
"91120J10-","91120","CHARDENEUX-CENTRE","SOMME-LEUZE"
"91120J110","91120","LA POSTERIE","SOMME-LEUZE"
"91120J19-","91120","CHARDENEUX - HABITATIONS DISP.","SOMME-LEUZE"
"91141A000","91141","YVOIR-CENTRE","YVOIR"
"91141A01-","91141","RANYSSE","YVOIR"
"91141A02-","91141","YVOIR-GARE","YVOIR"
"91141A03-","91141","FITE-VOYE","YVOIR"
"91141A04-","91141","REDEAU","YVOIR"
"91141A052","91141","LES ROCHES","YVOIR"
"91141A083","91141","TRICOINTE","YVOIR"
"91141A091","91141","LAUNOIS CHAMPALLE","YVOIR"
"91141A10-","91141","EVREHAILLES","YVOIR"
"91141A162","91141","LA GAYOLLE - LUCHELET","YVOIR"
"91141A191","91141","NIERSANT - FUMY - PRETERIT","YVOIR"
"91141A200","91141","BAUCHE","YVOIR"
"91141A290","91141","LES LOGES","YVOIR"
"91141A30-","91141","HOUX","YVOIR"
"91141A312","91141","DEVANT HOUX","YVOIR"
"91141A391","91141","BLOCQUEMONT","YVOIR"
"91141A46-","91141","DEVANT BOUVIGNES","YVOIR"
"91141B000","91141","GODINNE-CENTRE","YVOIR"
"91141B010","91141","GRAND-GODINNE","YVOIR"
"91141B022","91141","CROIX D'AL FAULX","YVOIR"
"91141B063","91141","DEVANT ROUILLON","YVOIR"
"91141B080","91141","CLINIQUE","YVOIR"
"91141B091","91141","STOKISSE","YVOIR"
"91141B10-","91141","MONT-CENTRE","YVOIR"
"91141B112","91141","BAILLI","YVOIR"
"91141B123","91141","FECHERES","YVOIR"
"91141B191","91141","MONT - HABITATIONS DISPERSEES","YVOIR"
"91141C001","91141","DURNAL-CENTRE","YVOIR"
"91141C012","91141","HERLEUVAUX","YVOIR"
"91141C022","91141","CHAP. N.D. DE BON SECOURS","YVOIR"
"91141C033","91141","HERBEFAYS","YVOIR"
"91141C091","91141","DURNAL-HABITATIONS DISPERSEES","YVOIR"
"91141D00-","91141","SPONTIN-CENTRE","YVOIR"
"91141D01-","91141","SPONTIN-CENTRE NORD","YVOIR"
"91141D022","91141","HAIE AUX FAULX","YVOIR"
"91141D033","91141","QUESVAL","YVOIR"
"91141D091","91141","SPONTIN-HABITATIONS DISPERSEES","YVOIR"
"91141E00-","91141","DORINNE-CENTRE","YVOIR"
"91141E09-","91141","DORINNE-HABITATIONS DISPERSEES","YVOIR"
"91141F00-","91141","PURNODE-CENTRE","YVOIR"
"91141F09-","91141","PURNODE-HABITATIONS DISPERSEES","YVOIR"
"91142A00-","91142","HASTIERE-LAVAUX-CENTRE","HASTIERE"
"91142A012","91142","ROUTES DE GIVET","HASTIERE"
"91142A063","91142","EDEN MEUSE","HASTIERE"
"91142A084","91142","FERME SCOHY","HASTIERE"
"91142A091","91142","BOIS DE FLINRI-BOIS LES AUGES","HASTIERE"
"91142A10-","91142","INSEMONT-CENTRE","HASTIERE"
"91142A162","91142","ZONE DE LOISIR D'INSEMONT","HASTIERE"
"91142A191","91142","INSEMONT - HABITATIONS DISP.","HASTIERE"
"91142A20-","91142","MAURENNE","HASTIERE"
"91142A262","91142","MA CAMPAGNE","HASTIERE"
"91142A291","91142","BOIS ROYAL DE LENS","HASTIERE"
"91142A363","91142","TROU DE TASSON","HASTIERE"
"91142A464","91142","BOIS DE LENS","HASTIERE"
"91142B000","91142","HASTIERE-PAR-DELA - CENTRE","HASTIERE"
"91142B062","91142","BONSAY-RELAX - MEUSE-FOSSE DONDAINE-""GAUX""","HASTIERE"
"91142B091","91142","HASTIERE-PAR-DELA - HAB. DISP.","HASTIERE"
"91142C00-","91142","WAULSORT-CENTRE","HASTIERE"
"91142C062","91142","VILLAGE DE VACANCES FAMI- LIALES ET CAMPING COMMUNAL","HASTIERE"
"91142C091","91142","WAULSORT - HABITATIONS DISP.","HASTIERE"
"91142C199","91142","LENNE-HABITATIONS DISPERSEES","HASTIERE"
"91142C29-","91142","FREYR","HASTIERE"
"91142D00-","91142","BLAIMONT-CENTRE","HASTIERE"
"91142D062","91142","VILLAGE VACANCES ""LES ETOILES""","HASTIERE"
"91142D091","91142","BLAIMONT - HABITATIONS DISP.","HASTIERE"
"91142D163","91142","DOMAINE BONSOY ET RELAX-MEUSE","HASTIERE"
"91142E001","91142","HEER-CENTRE","HASTIERE"
"91142E062","91142","VALLEE DE HAN","HASTIERE"
"91142E090","91142","HEER - HABITATIONS DISPERSEES","HASTIERE"
"91142E19-","91142","MASSEMBRE - HERLETTE","HASTIERE"
"91142F000","91142","AGIMONT-CENTRE","HASTIERE"
"91142F090","91142","AGIMONT-HABITATIONS DISPERSEES","HASTIERE"
"91142F10-","91142","HEER - AGIMONT","HASTIERE"
"91142F19-","91142","MEUSE-RIVE-NORD","HASTIERE"
"91142F200","91142","CHAUMIERES - PT DOISCHE-CENTRE","HASTIERE"
"91142F290","91142","LES CHAUMIERES - PETIT-DOISCHE HABITATIONS DISPERSEES","HASTIERE"
"91142F36-","91142","BOIS WAGNE","HASTIERE"
"91142G00-","91142","HERMETON-SUR-MEUSE-CENTRE","HASTIERE"
"91142G012","91142","RIVE DE MEUSE","HASTIERE"
"91142G023","91142","CUMONT","HASTIERE"
"91142G064","91142","SAPINS-MONT MEUSE-CASTEL MOSAN","HASTIERE"
"91143C29-","91143","BAGIMONT - HABITATIONS DISP.","VRESSE-SUR-SEMOIS"
"91143D00-","91143","BOHAN","VRESSE-SUR-SEMOIS"
"91143D01-","91143","LE GEVRAY","VRESSE-SUR-SEMOIS"
"91143D022","91143","BOHAN EXTENSION NORD","VRESSE-SUR-SEMOIS"
"91143D033","91143","PAD'LA","VRESSE-SUR-SEMOIS"
"91143D064","91143","MONT LES CHAMPS - KELHAN","VRESSE-SUR-SEMOIS"
"91143D081","91143","LES DOLIMARTS CAMPAGNE","VRESSE-SUR-SEMOIS"
"91143D091","91143","BOHAN-HABITATIONS DISPERSEES","VRESSE-SUR-SEMOIS"
"91143D162","91143","LES DOLIMARTS","VRESSE-SUR-SEMOIS"
"91143D199","91143","HERISSART","VRESSE-SUR-SEMOIS"
"91143E00-","91143","ORCHIMONT-CENTRE","VRESSE-SUR-SEMOIS"
"91143E09-","91143","ORCHIMONT - HABITATIONS DISP.","VRESSE-SUR-SEMOIS"
"91143E10-","91143","HERISSON-CENTRE","VRESSE-SUR-SEMOIS"
"91143E19-","91143","HERISSON - HABITATIONS DISP.","VRESSE-SUR-SEMOIS"
"91143E29-","91143","BARRIERE A MOINTERNE","VRESSE-SUR-SEMOIS"
"91143F00-","91143","NAFRAITURE-CENTRE","VRESSE-SUR-SEMOIS"
"91143F09-","91143","NAFRAITURE - HABITATIONS DISP.","VRESSE-SUR-SEMOIS"
"92003A00-","92003","ANDENNE-CENTRE","ANDENNE"
"92003A011","92003","ANDENNE-CENTRE EST - CHAWAGNE","ANDENNE"
"92003A031","92003","CAMPAGNE RESIDENTIELLE","ANDENNE"
"92003A04-","92003","ANTON","ANDENNE"
"92003A072","92003","INTERMILLS - PEGARD","ANDENNE"
"92003A09-","92003","SOUS-STUD","ANDENNE"
"92003A101","92003","ANDENELLE","ANDENNE"
"92003A112","92003","LA FLISME","ANDENNE"
"92003A172","92003","BELREF","ANDENNE"
"92003A190","92003","CHENU - BOIS DE PASSEPEAU","ANDENNE"
"92003A200","92003","HAUTEBISE - AGUESSES","ANDENNE"
"92003A21-","92003","LE CALVAIRE - CHAMPSIA","ANDENNE"
"92003A222","92003","PEU D'EAU -SITE BOIS-DES-DAMES","ANDENNE"
"92003A291","92003","HAUTEBISE-HABITATIONS DISP.","ANDENNE"
"92003A30-","92003","GROYNNE-CENTRE","ANDENNE"
"92003A390","92003","GROYNNE-HABITATIONS DISPERSEES","ANDENNE"
"92003A490","92003","STUD","ANDENNE"
"92003A59-","92003","BOUSALLE","ANDENNE"
"92003B00-","92003","COUTISSE-CENTRE","ANDENNE"
"92003B01-","92003","NALAMONT","ANDENNE"
"92003B09-","92003","COUTISSE-HABITATIONS DISP.","ANDENNE"
"92003B10-","92003","BOHISSAU-CHAPELLE N.D. LOURDES","ANDENNE"
"92003B19-","92003","GROSSE - LES ARCHES-HAB. DISP.","ANDENNE"
"92003C000","92003","BONNEVILLE-CENTRE","ANDENNE"
"92003C01-","92003","CHAUDIN - ROUVROY","ANDENNE"
"92003C020","92003","CHAUFOUR-BRUYERE","ANDENNE"
"92003C090","92003","BONNEVILLE-HABITATIONS DISP.","ANDENNE"
"92003C11-","92003","SAINT-LAMBERT (INSTITUT)","ANDENNE"
"92003D00-","92003","THON-CENTRE","ANDENNE"
"92003D01-","92003","SAMSON (VALLEE)","ANDENNE"
"92003D021","92003","MEUSE (VALLEE)-RUE DE LIEGE","ANDENNE"
"92003D072","92003","MEUSE AVAL","ANDENNE"
"92003D09-","92003","PLATEAU - LES FORGES","ANDENNE"
"92003E00-","92003","MAIZERET-CENTRE","ANDENNE"
"92003E09-","92003","BIALY - VILLEVAL - EL CORE","ANDENNE"
"92003E100","92003","GAWDAY - ROUTE DE LIEGE","ANDENNE"
"92003E190","92003","MOISNIL","ANDENNE"
"92003F00-","92003","NAMECHE-CENTRE","ANDENNE"
"92003F01-","92003","BOIS DE L'EVEQUE","ANDENNE"
"92003F09-","92003","NAMECHE-HABITATIONS DISPERSEES","ANDENNE"
"92003F19-","92003","HAINIAU (VALLEE DE L')","ANDENNE"
"92003G00-","92003","SCLAYN-CENTRE","ANDENNE"
"92003G01-","92003","LA VILLETTE","ANDENNE"
"92003G022","92003","TIENNES","ANDENNE"
"92003G091","92003","SCLAYN-HABITATIONS DISPERSEES","ANDENNE"
"92003H00-","92003","VEZIN-CENTRE","ANDENNE"
"92003H01-","92003","BELLAIRE","ANDENNE"
"92003H09-","92003","SOMME","ANDENNE"
"92003H10-","92003","SCLAIGNEAU","ANDENNE"
"92003H19-","92003","BRICHEBO - SCLERMONT - GEVRINE","ANDENNE"
"92003H20-","92003","VILLE-EN-WARET","ANDENNE"
"92003H21-","92003","HOUSSOI  COL","ANDENNE"
"92003H220","92003","LES TRICHES - DOM. BOIS GILET","ANDENNE"
"92003H290","92003","HAUTES COMMUNES (DOMAINES DES)","ANDENNE"
"92003J00-","92003","LANDENNE-CENTRE","ANDENNE"
"92003J09-","92003","LANDENNE-HABITATIONS DISP. SUD","ANDENNE"
"92003J10-","92003","VELAINE-CENTRE","ANDENNE"
"92003J190","92003","VELAINE-HABITATIONS DISPERSEES","ANDENNE"
"92003J20-","92003","PETIT WARET-CENTRE","ANDENNE"
"92003J212","92003","TROKA","ANDENNE"
"92003J291","92003","PETIT WARET-HABITATIONS DISP.","ANDENNE"
"92003K001","92003","SEILLES-CENTRE","ANDENNE"
"92003K01-","92003","BAS RIVAGE - HAUT RIVAGE","ANDENNE"
"92003K022","92003","SEILLES CENTRE EST","ANDENNE"
"92003K032","92003","LES HOUILLERES - NEUF MOULIN","ANDENNE"
"92003K08-","92003","SCLAIGNEAU","ANDENNE"
"92003K091","92003","SEILLES-HABITATIONS DISPERSEES","ANDENNE"
"92003K101","92003","SEILLES - STATION","ANDENNE"
"92003K11-","92003","NOUVEAU MONDE","ANDENNE"
"92003K122","92003","MONTHESSAL","ANDENNE"
"92003K172","92003","ZONE INDUSTRIELLE","ANDENNE"
"92003K191","92003","NIVOYE","ANDENNE"
"92003K1MJ","92003","REPPE - BOURIE","ANDENNE"
"92003K200","92003","TRA MAKA","ANDENNE"
"92003K212","92003","POILSART","ANDENNE"
"92003K291","92003","BOIS DE SIROU","ANDENNE"
"92006A000","92006","ASSESSE-CENTRE","ASSESSE"
"92006A072","92006","ZONING INDUSTRIEL WILSON","ASSESSE"
"92006A090","92006","MIERE - WAVREMONT","ASSESSE"
"92006A0AJ","92006","LA FAGNE","ASSESSE"
"92006A19-","92006","POURAIN","ASSESSE"
"92006A290","92006","HAMEAU","ASSESSE"
"92006A39-","92006","MIANOYE","ASSESSE"
"92006A49-","92006","CORRIOULE","ASSESSE"
"92006B00-","92006","CRUPET-CENTRE","ASSESSE"
"92006B012","92006","LES COMOGNES","ASSESSE"
"92006B091","92006","CRUPET-HABITATIONS DISPERSEES","ASSESSE"
"92006C000","92006","MAILLEN-CENTRE","ASSESSE"
"92006C012","92006","FONDS DE MAILLEN","ASSESSE"
"92006C091","92006","MAILLEN-HABITATIONS DISPERSEES","ASSESSE"
